z,Time,ISM,Stars,H,He,C,N,O,Fe
4.3003003003003,8446059430.992319,5870232185026.536,25655814962.097496,3177345174018.719,1003372160216.2123,229838283595.96008,229838283595.96008,229838283595.96008,0.0
4.312312312312312,8448615160.372791,5881806634178.883,25655814962.097496,3184822268171.1206,1005733347843.2795,230417006053.57623,230417006053.57623,230417006053.57623,0.0
4.324324324324325,8451156483.172201,5893381083331.2295,25655814962.097496,3192299362323.522,1008094535470.3468,230995728511.19238,230995728511.19238,230995728511.19238,0.0
4.336336336336336,8453683512.82809,5904955532483.576,25655814962.097496,3199776456475.9233,1010455723097.4141,231574450968.80853,231574450968.80853,231574450968.80853,0.0
4.348348348348348,8456196361.63216,5916529981635.923,25655814962.097496,3207253550628.3247,1012816910724.4813,232153173426.42468,232153173426.42468,232153173426.42468,0.0
4.36036036036036,8458695140.744402,5928104430788.27,25655814962.097496,3214730644780.726,1015178098351.5486,232731895884.04083,232731895884.04083,232731895884.04083,0.0
4.372372372372372,8461179960.206991,5939678879940.616,25655814962.097496,3222207738933.1274,1017539285978.6158,233310618341.65698,233310618341.65698,233310618341.65698,0.0
4.384384384384385,8463650928.958011,5951253329092.963,25655814962.097496,3229684833085.529,1019900473605.6831,233889340799.27313,233889340799.27313,233889340799.27313,0.0
4.396396396396397,8466108154.844943,5962827778245.31,25655814962.097496,3237161927237.93,1022261661232.7504,234468063256.88928,234468063256.88928,234468063256.88928,0.0
4.408408408408408,8468551744.6380005,5974402227397.656,25655814962.097496,3244639021390.3315,1024622848859.8176,235046785714.50543,235046785714.50543,235046785714.50543,0.0
4.42042042042042,8470981804.043239,5985976676550.003,25655814962.097496,3252116115542.733,1026984036486.8849,235625508172.12158,235625508172.12158,235625508172.12158,0.0
4.4324324324324325,8473398437.715495,5997551125702.35,25655814962.097496,3259593209695.1343,1029345224113.9521,236204230629.73773,236204230629.73773,236204230629.73773,0.0
4.444444444444445,8475801749.271137,6009125574854.696,25655814962.097496,3267070303847.5356,1031706411741.0194,236782953087.35388,236782953087.35388,236782953087.35388,0.0
4.456456456456457,8478191841.300629,6020700024007.043,25655814962.097496,3274547397999.937,1034067599368.0867,237361675544.97003,237361675544.97003,237361675544.97003,0.0
4.468468468468468,8480568815.380916,6032274473159.39,25655814962.097496,3282024492152.3384,1036428786995.1539,237940398002.58618,237940398002.58618,237940398002.58618,0.0
4.48048048048048,8482932772.087641,6043848922311.736,25655814962.097496,3289501586304.7397,1038789974622.2212,238519120460.20233,238519120460.20233,238519120460.20233,0.0
4.4924924924924925,8485283811.00718,6055423371464.083,25655814962.097496,3296978680457.141,1041151162249.2885,239097842917.81848,239097842917.81848,239097842917.81848,0.0
4.504504504504505,8487622030.748507,6066997820616.43,25655814962.097496,3304455774609.5425,1043512349876.3557,239676565375.43463,239676565375.43463,239676565375.43463,0.0
4.516516516516517,8489947528.954893,6078572269768.776,25655814962.097496,3311932868761.944,1045873537503.423,240255287833.05078,240255287833.05078,240255287833.05078,0.0
4.528528528528528,8492260402.315447,6090146718921.123,25655814962.097496,3319409962914.345,1048234725130.4902,240834010290.66693,240834010290.66693,240834010290.66693,0.0
4.54054054054054,8494560746.576471,6101721168073.47,25655814962.097496,3326887057066.7466,1050595912757.5575,241412732748.28308,241412732748.28308,241412732748.28308,0.0
4.5525525525525525,8496848656.552695,6113295617225.816,25655814962.097496,3334364151219.148,1052957100384.6248,241991455205.89923,241991455205.89923,241991455205.89923,0.0
4.564564564564565,8499124226.138309,6124870066378.163,25655814962.097496,3341841245371.5493,1055318288011.692,242570177663.51538,242570177663.51538,242570177663.51538,0.0
4.576576576576577,8501387548.317877,6136444515530.51,25655814962.097496,3349318339523.9507,1057679475638.7593,243148900121.13153,243148900121.13153,243148900121.13153,0.0
4.588588588588588,8503638715.177078,6148018964682.856,25655814962.097496,3356795433676.352,1060040663265.8265,243727622578.74768,243727622578.74768,243727622578.74768,0.0
4.6006006006006,8505877817.913307,6159593413835.203,25655814962.097496,3364272527828.7534,1062401850892.8938,244306345036.36383,244306345036.36383,244306345036.36383,0.0
4.612612612612613,8508104946.846124,6171167862987.55,25655814962.097496,3371749621981.155,1064763038519.961,244885067493.97998,244885067493.97998,244885067493.97998,0.0
4.624624624624625,8510320191.427558,6182742312139.896,25655814962.097496,3379226716133.556,1067124226147.0283,245463789951.59613,245463789951.59613,245463789951.59613,0.0
4.636636636636637,8512523640.252272,6194316761292.243,25655814962.097496,3386703810285.9575,1069485413774.0956,246042512409.21228,246042512409.21228,246042512409.21228,0.0
4.648648648648648,8514715381.067585,6205891210444.59,25655814962.097496,3394180904438.359,1071846601401.1628,246621234866.82843,246621234866.82843,246621234866.82843,0.0
4.66066066066066,8516895500.783356,6217465659596.937,25655814962.097496,3401657998590.7603,1074207789028.2301,247199957324.44458,247199957324.44458,247199957324.44458,0.0
4.672672672672673,8519064085.4817295,6229040108749.283,25655814962.097496,3409135092743.1616,1076568976655.2974,247778679782.06073,247778679782.06073,247778679782.06073,0.0
4.684684684684685,8521221220.426756,6240614557901.63,25655814962.097496,3416612186895.563,1078930164282.3646,248357402239.67688,248357402239.67688,248357402239.67688,0.0
4.696696696696697,8523366990.073868,6252189007053.977,25655814962.097496,3424089281047.9644,1081291351909.4319,248936124697.29303,248936124697.29303,248936124697.29303,0.0
4.708708708708708,8525501478.079238,6263763456206.323,25655814962.097496,3431566375200.3657,1083652539536.4991,249514847154.90918,249514847154.90918,249514847154.90918,0.0
4.7207207207207205,8527624767.309,6275337905358.67,25655814962.097496,3439043469352.767,1086013727163.5664,250093569612.52533,250093569612.52533,250093569612.52533,0.0
4.732732732732733,8529736939.848352,6286912354511.017,25655814962.097496,3446520563505.1685,1088374914790.6337,250672292070.14148,250672292070.14148,250672292070.14148,0.0
4.744744744744745,8531838077.010533,6298486803663.363,25655814962.097496,3453997657657.57,1090736102417.7009,251251014527.75763,251251014527.75763,251251014527.75763,0.0
4.756756756756757,8533928259.345677,6310061252815.71,25655814962.097496,3461474751809.971,1093097290044.7682,251829736985.37378,251829736985.37378,251829736985.37378,0.0
4.768768768768768,8536007566.649543,6321635701968.057,25655814962.097496,3468951845962.3726,1095458477671.8354,252408459442.98993,252408459442.98993,252408459442.98993,0.0
4.7807807807807805,8538076077.97214,6333210151120.403,25655814962.097496,3476428940114.774,1097819665298.9027,252987181900.60608,252987181900.60608,252987181900.60608,0.0
4.792792792792793,8540133871.626222,6344784600272.75,25655814962.097496,3483906034267.1753,1100180852925.9734,253565904358.22223,253565904358.22223,253565904358.22223,0.0
4.804804804804805,8542181025.195675,6356359049425.097,25655814962.097496,3491383128419.5767,1102542040553.0525,254144626815.83838,254144626815.83838,254144626815.83838,0.0
4.816816816816817,8544217615.543795,6367933498577.443,25655814962.097496,3498860222571.978,1104903228180.1316,254723349273.45453,254723349273.45453,254723349273.45453,0.0
4.828828828828828,8546243718.821446,6379507947729.79,25655814962.097496,3506337316724.3794,1107264415807.2107,255302071731.07068,255302071731.07068,255302071731.07068,0.0
4.8408408408408405,8548259410.4751215,6391082396882.137,25655814962.097496,3513814410876.781,1109625603434.2898,255880794188.68683,255880794188.68683,255880794188.68683,0.0
4.852852852852853,8550264765.254881,6402656846034.483,25655814962.097496,3521291505029.182,1111986791061.369,256459516646.30298,256459516646.30298,256459516646.30298,0.0
4.864864864864865,8552259857.222198,6414231295186.83,25655814962.097496,3528768599181.5835,1114347978688.448,257038239103.91913,257038239103.91913,257038239103.91913,0.0
4.876876876876877,8554244759.757696,6425805744339.177,25655814962.097496,3536245693333.985,1116709166315.527,257616961561.53528,257616961561.53528,257616961561.53528,0.0
4.888888888888889,8556219545.568786,6437380193491.523,25655814962.097496,3543722787486.386,1119070353942.6062,258195684019.15143,258195684019.15143,258195684019.15143,0.0
4.900900900900901,8558184286.69719,6448954642643.87,25655814962.097496,3551199881638.7876,1121431541569.6853,258774406476.76758,258774406476.76758,258774406476.76758,0.0
4.912912912912913,8560139054.526385,6460529091796.217,25655814962.097496,3558676975791.189,1123792729196.7644,259353128934.38373,259353128934.38373,259353128934.38373,0.0
4.924924924924925,8562083919.788935,6472103540948.563,25655814962.097496,3566154069943.5903,1126153916823.8435,259931851391.99988,259931851391.99988,259931851391.99988,0.0
4.936936936936937,8564018952.573731,6483677990100.91,25655814962.097496,3573631164095.9917,1128515104450.9226,260510573849.61603,260510573849.61603,260510573849.61603,0.0
4.948948948948949,8565944222.333137,6495252439253.257,25655814962.097496,3581108258248.393,1130876292078.0017,261089296307.23218,261089296307.23218,261089296307.23218,0.0
4.960960960960961,8567859797.890037,6506826888405.604,25655814962.097496,3588585352400.7944,1133237479705.0808,261668018764.84833,261668018764.84833,261668018764.84833,0.0
4.972972972972973,8569765747.444798,6518401337557.95,25655814962.097496,3596062446553.196,1135598667332.16,262246741222.46448,262246741222.46448,262246741222.46448,0.0
4.984984984984985,8571662138.582141,6529975786710.297,25655814962.097496,3603539540705.597,1137959854959.239,262825463680.08063,262825463680.08063,262825463680.08063,0.0
4.996996996996997,8573549038.277912,6541550235862.644,25655814962.097496,3611016634857.9985,1140321042586.318,263404186137.69678,263404186137.69678,263404186137.69678,0.0
5.009009009009009,8575426512.905778,6553124685014.99,25655814962.097496,3618493729010.4,1142682230213.3972,263982908595.31293,263982908595.31293,263982908595.31293,0.0
5.021021021021021,8577294628.243831,6564699134167.337,25655814962.097496,3625970823162.8013,1145043417840.4763,264561631052.92908,264561631052.92908,264561631052.92908,0.0
5.033033033033033,8579153449.481105,6576273583319.684,25655814962.097496,3633447917315.2026,1147404605467.5554,265140353510.54523,265140353510.54523,265140353510.54523,0.0
5.045045045045045,8581003041.224013,6587848032472.03,25655814962.097496,3640925011467.604,1149765793094.6345,265719075968.16138,265719075968.16138,265719075968.16138,0.0
5.057057057057057,8582843467.502697,6599422481624.377,25655814962.097496,3648402105620.0054,1152126980721.7136,266297798425.77753,266297798425.77753,266297798425.77753,0.0
5.069069069069069,8584674791.777297,6610996930776.724,25655814962.097496,3655879199772.4067,1154488168348.7927,266876520883.39368,266876520883.39368,266876520883.39368,0.0
5.081081081081081,8586497076.944144,6622571379929.07,25655814962.097496,3663356293924.808,1156849355975.8718,267455243341.00983,267455243341.00983,267455243341.00983,0.0
5.093093093093093,8588310385.341865,6634145829081.417,25655814962.097496,3670833388077.2095,1159210543602.951,268033965798.62598,268033965798.62598,268033965798.62598,0.0
5.105105105105105,8590114778.75742,6645720278233.764,25655814962.097496,3678310482229.611,1161571731230.03,268612688256.24213,268612688256.24213,268612688256.24213,0.0
5.117117117117117,8591910318.432055,6657294727386.11,25655814962.097496,3685787576382.012,1163932918857.1091,269191410713.85828,269191410713.85828,269191410713.85828,0.0
5.129129129129129,8593697065.067183,6668869176538.457,25655814962.097496,3693264670534.4136,1166294106484.1882,269770133171.47443,269770133171.47443,269770133171.47443,0.0
5.141141141141141,8595475078.830185,6680443625690.804,25655814962.097496,3700741764686.815,1168655294111.2673,270348855629.09058,270348855629.09058,270348855629.09058,0.0
5.153153153153153,8597244419.360147,6692018074843.15,25655814962.097496,3708218858839.2163,1171016481738.3464,270927578086.70673,270927578086.70673,270927578086.70673,0.0
5.165165165165165,8599005145.773514,6703592523995.497,25655814962.097496,3715695952991.6177,1173377669365.4255,271506300544.32288,271506300544.32288,271506300544.32288,0.0
5.177177177177177,8600757316.669672,6715166973147.844,25655814962.097496,3723173047144.019,1175738856992.5046,272085023001.93903,272085023001.93903,272085023001.93903,0.0
5.1891891891891895,8602500990.13648,6726741422300.19,25655814962.097496,3730650141296.4204,1178100044619.5837,272663745459.55518,272663745459.55518,272663745459.55518,0.0
5.201201201201201,8604236223.755701,6738315871452.537,25655814962.097496,3738127235448.822,1180461232246.6628,273242467917.17133,273242467917.17133,273242467917.17133,0.0
5.213213213213213,8605963074.60839,6749890320604.884,25655814962.097496,3745604329601.223,1182822419873.742,273821190374.78748,273821190374.78748,273821190374.78748,0.0
5.225225225225225,8607681599.280205,6761464769757.23,25655814962.097496,3753081423753.6245,1185183607500.821,274399912832.40363,274399912832.40363,274399912832.40363,0.0
5.237237237237237,8609391853.866646,6773039218909.577,25655814962.097496,3760558517906.026,1187544795127.9001,274978635290.0198,274978635290.0198,274978635290.0198,0.0
5.2492492492492495,8611093893.978235,6784613668061.924,25655814962.097496,3768035612058.4272,1189905982754.9792,275557357747.6359,275557357747.6359,275557357747.6359,0.0
5.261261261261261,8612787774.74564,6796188117214.2705,25655814962.097496,3775512706210.8286,1192267170382.0583,276136080205.2521,276136080205.2521,276136080205.2521,0.0
5.273273273273273,8614473550.824718,6807762566366.617,25655814962.097496,3782989800363.23,1194628358009.1375,276714802662.8682,276714802662.8682,276714802662.8682,0.0
5.285285285285285,8616151276.401506,6819337015518.964,25655814962.097496,3790466894515.6313,1196989545636.2166,277293525120.4844,277293525120.4844,277293525120.4844,0.0
5.297297297297297,8617821005.197144,6830911464671.311,25655814962.097496,3797943988668.0327,1199350733263.2957,277872247578.1005,277872247578.1005,277872247578.1005,0.0
5.3093093093093096,8619482790.472744,6842485913823.657,25655814962.097496,3805421082820.434,1201711920890.3748,278450970035.7167,278450970035.7167,278450970035.7167,0.0
5.321321321321321,8621136685.034197,6854060362976.004,25655814962.097496,3812898176972.8354,1204073108517.4539,279029692493.3328,279029692493.3328,279029692493.3328,0.0
5.333333333333333,8622782741.236917,6865634812128.351,25655814962.097496,3820375271125.237,1206434296144.533,279608414950.949,279608414950.949,279608414950.949,0.0
5.345345345345345,8624421010.990532,6877209261280.697,25655814962.097496,3827852365277.638,1208795483771.612,280187137408.5651,280187137408.5651,280187137408.5651,0.0
5.357357357357357,8626051545.763506,6888783710433.044,25655814962.097496,3835329459430.0396,1211156671398.6912,280765859866.1813,280765859866.1813,280765859866.1813,0.0
5.36936936936937,8627674396.587725,6900358159585.391,25655814962.097496,3842806553582.441,1213517859025.7703,281344582323.7974,281344582323.7974,281344582323.7974,0.0
5.381381381381381,8629289614.063002,6911932608737.737,25655814962.097496,3850283647734.8423,1215879046652.8494,281923304781.4136,281923304781.4136,281923304781.4136,0.0
5.393393393393393,8630897248.361555,6923507057890.084,25655814962.097496,3857760741887.2437,1218240234279.9285,282502027239.0297,282502027239.0297,282502027239.0297,0.0
5.405405405405405,8632497349.2324,6935081507042.431,25655814962.097496,3865237836039.645,1220601421907.0076,283080749696.6459,283080749696.6459,283080749696.6459,0.0
5.4174174174174174,8634089966.005714,6946655956194.777,25655814962.097496,3872714930192.0464,1222962609534.0867,283659472154.262,283659472154.262,283659472154.262,0.0
5.42942942942943,8635675147.597136,6958230405347.124,25655814962.097496,3880192024344.4478,1225323797161.1658,284238194611.8782,284238194611.8782,284238194611.8782,0.0
5.441441441441442,8637252942.51201,6969804854499.471,25655814962.097496,3887669118496.849,1227684984788.2449,284816917069.4943,284816917069.4943,284816917069.4943,0.0
5.453453453453453,8638823398.849602,6981379303651.817,25655814962.097496,3895146212649.2505,1230046172415.324,285395639527.1105,285395639527.1105,285395639527.1105,0.0
5.465465465465465,8640386564.307219,6992953752804.164,25655814962.097496,3902623306801.652,1232407360042.403,285974361984.7266,285974361984.7266,285974361984.7266,0.0
5.4774774774774775,8641942486.184336,7004528201956.511,25655814962.097496,3910100400954.053,1234768547669.4822,286553084442.3428,286553084442.3428,286553084442.3428,0.0
5.48948948948949,8643491211.386618,7016102651108.857,25655814962.097496,3917577495106.4546,1237129735296.5613,287131806899.9589,287131806899.9589,287131806899.9589,0.0
5.501501501501502,8645032786.429943,7027677100261.204,25655814962.097496,3925054589258.856,1239490922923.6404,287710529357.5751,287710529357.5751,287710529357.5751,0.0
5.513513513513513,8646567257.44434,7039251549413.551,25655814962.097496,3932531683411.2573,1241852110550.7195,288289251815.1912,288289251815.1912,288289251815.1912,0.0
5.525525525525525,8648094670.177893,7050825998565.897,25655814962.097496,3940008777563.6587,1244213298177.7986,288867974272.8074,288867974272.8074,288867974272.8074,0.0
5.5375375375375375,8649615070.00061,7062400447718.244,25655814962.097496,3947485871716.06,1246574485804.8777,289446696730.4235,289446696730.4235,289446696730.4235,0.0
5.54954954954955,8651128501.90822,7073974896870.591,25655814962.097496,3954962965868.4614,1248935673431.9568,290025419188.0397,290025419188.0397,290025419188.0397,0.0
5.561561561561562,8652635010.525955,7085549346022.9375,25655814962.097496,3962440060020.863,1251296861059.036,290604141645.6558,290604141645.6558,290604141645.6558,0.0
5.573573573573573,8654134640.11226,7097123795175.284,25655814962.097496,3969917154173.264,1253658048686.115,291182864103.272,291182864103.272,291182864103.272,0.0
5.585585585585585,8655627434.562477,7108698244327.631,25655814962.097496,3977394248325.6655,1256019236313.194,291761586560.8881,291761586560.8881,291761586560.8881,0.0
5.597597597597598,8657113437.412477,7120272693479.978,25655814962.097496,3984871342478.067,1258380423940.2732,292340309018.5043,292340309018.5043,292340309018.5043,0.0
5.60960960960961,8658592691.842253,7131847142632.324,25655814962.097496,3992348436630.4683,1260741611567.3523,292919031476.1204,292919031476.1204,292919031476.1204,0.0
5.621621621621622,8660065240.67947,7143421591784.671,25655814962.097496,3999825530782.8696,1263102799194.4314,293497753933.7366,293497753933.7366,293497753933.7366,0.0
5.633633633633633,8661531126.402966,7154996040937.018,25655814962.097496,4007302624935.271,1265463986821.5105,294076476391.3527,294076476391.3527,294076476391.3527,0.0
5.645645645645645,8662990391.146227,7166570490089.364,25655814962.097496,4014779719087.6724,1267825174448.5896,294655198848.9689,294655198848.9689,294655198848.9689,0.0
5.657657657657658,8664443076.700806,7178144939241.711,25655814962.097496,4022256813240.0737,1270186362075.6687,295233921306.585,295233921306.585,295233921306.585,0.0
5.66966966966967,8665889224.51971,7189719388394.058,25655814962.097496,4029733907392.475,1272547549702.7478,295812643764.2012,295812643764.2012,295812643764.2012,0.0
5.681681681681682,8667328875.720755,7201293837546.404,25655814962.097496,4037211001544.8765,1274908737329.827,296391366221.8173,296391366221.8173,296391366221.8173,0.0
5.693693693693693,8668762071.08985,7212868286698.751,25655814962.097496,4044688095697.278,1277269924956.906,296970088679.4335,296970088679.4335,296970088679.4335,0.0
5.7057057057057055,8670188851.084293,7224442735851.098,25655814962.097496,4052165189849.679,1279631112583.985,297548811137.0496,297548811137.0496,297548811137.0496,0.0
5.717717717717718,8671609255.835983,7236017185003.444,25655814962.097496,4059642284002.0806,1281992300211.0642,298127533594.6658,298127533594.6658,298127533594.6658,0.0
5.72972972972973,8673023325.154617,7247591634155.791,25655814962.097496,4067119378154.482,1284353487838.1433,298706256052.2819,298706256052.2819,298706256052.2819,0.0
5.741741741741742,8674431098.530851,7259166083308.138,25655814962.097496,4074596472306.8833,1286714675465.2224,299284978509.8981,299284978509.8981,299284978509.8981,0.0
5.753753753753753,8675832615.139416,7270740532460.484,25655814962.097496,4082073566459.2847,1289075863092.3015,299863700967.5142,299863700967.5142,299863700967.5142,0.0
5.7657657657657655,8677227913.842196,7282314981612.831,25655814962.097496,4089550660611.686,1291437050719.3806,300442423425.1304,300442423425.1304,300442423425.1304,0.0
5.777777777777778,8678617033.19129,7293889430765.178,25655814962.097496,4097027754764.0874,1293798238346.4597,301021145882.7465,301021145882.7465,301021145882.7465,0.0
5.78978978978979,8680000011.432009,7305463879917.524,25655814962.097496,4104504848916.489,1296159425973.5388,301599868340.3627,301599868340.3627,301599868340.3627,0.0
5.801801801801802,8681376886.505863,7317038329069.871,25655814962.097496,4111981943068.89,1298520613600.618,302178590797.9788,302178590797.9788,302178590797.9788,0.0
5.813813813813813,8682747696.053514,7328612778222.218,25655814962.097496,4119459037221.2915,1300881801227.697,302757313255.595,302757313255.595,302757313255.595,0.0
5.8258258258258255,8684112477.417665,7340187227374.564,25655814962.097496,4126936131373.693,1303242988854.7761,303336035713.2111,303336035713.2111,303336035713.2111,0.0
5.837837837837838,8685471267.645954,7351761676526.911,25655814962.097496,4134413225526.094,1305604176481.8552,303914758170.8273,303914758170.8273,303914758170.8273,0.0
5.84984984984985,8686824103.493795,7363336125679.258,25655814962.097496,4141890319678.4956,1307965364108.9343,304493480628.4434,304493480628.4434,304493480628.4434,0.0
5.861861861861862,8688171021.42719,7374910574831.6045,25655814962.097496,4149367413830.897,1310326551736.0134,305072203086.0596,305072203086.0596,305072203086.0596,0.0
5.873873873873873,8689512057.62551,7386485023983.951,25655814962.097496,4156844507983.2983,1312687739363.0925,305650925543.6757,305650925543.6757,305650925543.6757,0.0
5.885885885885886,8690847247.984236,7398059473136.298,25655814962.097496,4164321602135.6997,1315048926990.1716,306229648001.2919,306229648001.2919,306229648001.2919,0.0
5.897897897897898,8692176628.11769,7409633922288.645,25655814962.097496,4171798696288.101,1317410114617.2507,306808370458.908,306808370458.908,306808370458.908,0.0
5.90990990990991,8693500233.361712,7421208371440.991,25655814962.097496,4179275790440.5024,1319771302244.3298,307387092916.5242,307387092916.5242,307387092916.5242,0.0
5.921921921921922,8694818098.776325,7432782820593.338,25655814962.097496,4186752884592.904,1322132489871.409,307965815374.1403,307965815374.1403,307965815374.1403,0.0
5.933933933933934,8696130259.148354,7444357269745.685,25655814962.097496,4194229978745.305,1324493677498.488,308544537831.7565,308544537831.7565,308544537831.7565,0.0
5.945945945945946,8697436748.994026,7455931718898.031,25655814962.097496,4201707072897.7065,1326854865125.5671,309123260289.3726,309123260289.3726,309123260289.3726,0.0
5.957957957957958,8698737602.561539,7467506168050.378,25655814962.097496,4209184167050.108,1329216052752.6462,309701982746.9888,309701982746.9888,309701982746.9888,0.0
5.96996996996997,8700032853.833603,7479080617202.725,25655814962.097496,4216661261202.5093,1331577240379.7253,310280705204.6049,310280705204.6049,310280705204.6049,0.0
5.981981981981982,8701322536.52995,7490655066355.071,25655814962.097496,4224138355354.9106,1333938428006.8044,310859427662.22107,310859427662.22107,310859427662.22107,0.0
5.993993993993994,8702606684.10981,7502229515507.418,25655814962.097496,4231615449507.312,1336299615633.8835,311438150119.8372,311438150119.8372,311438150119.8372,0.0
6.006006006006006,8703885329.77438,7513803964659.765,25655814962.097496,4239092543659.7134,1338660803260.9626,312016872577.45337,312016872577.45337,312016872577.45337,0.0
6.018018018018018,8705158506.469244,7525378413812.111,25655814962.097496,4246569637812.1147,1341021990888.0417,312595595035.0695,312595595035.0695,312595595035.0695,0.0
6.03003003003003,8706426246.88677,7536833538746.393,25655814962.097496,4253969648519.646,1343358836374.6355,313168351281.7824,313168351281.7824,313168351281.7824,0.0
6.042042042042042,8707688583.468496,7548288663680.674,25655814962.097496,4261369659227.1772,1345695681861.2292,313741107528.4953,313741107528.4953,313741107528.4953,0.0
6.054054054054054,8708945548.40747,7559743788614.955,25655814962.097496,4268769669934.7085,1348032527347.823,314313863775.2082,314313863775.2082,314313863775.2082,0.0
6.066066066066066,8710197173.65057,7571198913549.236,25655814962.097496,4276169680642.2397,1350369372834.4167,314886620021.9211,314886620021.9211,314886620021.9211,0.0
6.078078078078078,8711443490.900806,7582654038483.518,25655814962.097496,4283569691349.771,1352706218321.0105,315459376268.634,315459376268.634,315459376268.634,0.0
6.09009009009009,8712684531.619596,7594109163417.799,25655814962.097496,4290969702057.3022,1355043063807.6042,316032132515.34686,316032132515.34686,316032132515.34686,0.0
6.102102102102102,8713920327.029003,7605564288352.08,25655814962.097496,4298369712764.8335,1357379909294.198,316604888762.05975,316604888762.05975,316604888762.05975,0.0
6.114114114114114,8715150908.113956,7617019413286.361,25655814962.097496,4305769723472.3647,1359716754780.7917,317177645008.77264,317177645008.77264,317177645008.77264,0.0
6.126126126126126,8716376305.62446,7628474538220.643,25655814962.097496,4313169734179.896,1362053600267.3855,317750401255.48553,317750401255.48553,317750401255.48553,0.0
6.138138138138138,8717596550.077759,7639929663154.924,25655814962.097496,4320569744887.4272,1364390445753.9792,318323157502.1984,318323157502.1984,318323157502.1984,0.0
6.15015015015015,8718811671.760483,7651384788089.205,25655814962.097496,4327969755594.9585,1366727291240.573,318895913748.9113,318895913748.9113,318895913748.9113,0.0
6.162162162162162,8720021700.730785,7662839913023.486,25655814962.097496,4335369766302.4897,1369064136727.1667,319468669995.6242,319468669995.6242,319468669995.6242,0.0
6.1741741741741745,8721226666.820442,7674295037957.768,25655814962.097496,4342769777010.021,1371400982213.7605,320041426242.3371,320041426242.3371,320041426242.3371,0.0
6.186186186186186,8722426599.636923,7685750162892.049,25655814962.097496,4350169787717.5522,1373737827700.3542,320614182489.05,320614182489.05,320614182489.05,0.0
6.198198198198198,8723621528.56546,7697205287826.33,25655814962.097496,4357569798425.0835,1376074673186.948,321186938735.7629,321186938735.7629,321186938735.7629,0.0
6.21021021021021,8724811482.771084,7708660412760.611,25655814962.097496,4364969809132.6147,1378411518673.5417,321759694982.47577,321759694982.47577,321759694982.47577,0.0
6.222222222222222,8725996491.200624,7720115537694.893,25655814962.097496,4372369819840.146,1380748364160.1355,322332451229.18866,322332451229.18866,322332451229.18866,0.0
6.2342342342342345,8727176582.58472,7731570662629.174,25655814962.097496,4379769830547.6772,1383085209646.7292,322905207475.90155,322905207475.90155,322905207475.90155,0.0
6.246246246246246,8728351785.439775,7743025787563.455,25655814962.097496,4387169841255.2085,1385422055133.323,323477963722.61444,323477963722.61444,323477963722.61444,0.0
6.258258258258258,8729522128.069914,7754480912497.736,25655814962.097496,4394569851962.7397,1387758900619.9167,324050719969.32733,324050719969.32733,324050719969.32733,0.0
6.27027027027027,8730687638.568903,7765936037432.018,25655814962.097496,4401969862670.2705,1390095746106.5105,324623476216.0402,324623476216.0402,324623476216.0402,0.0
6.282282282282282,8731848344.822075,7777391162366.299,25655814962.097496,4409369873377.802,1392432591593.1042,325196232462.7531,325196232462.7531,325196232462.7531,0.0
6.2942942942942945,8733004274.508192,7788846287300.58,25655814962.097496,4416769884085.333,1394769437079.698,325768988709.466,325768988709.466,325768988709.466,0.0
6.306306306306306,8734155455.101337,7800301412234.861,25655814962.097496,4424169894792.864,1397106282566.2917,326341744956.1789,326341744956.1789,326341744956.1789,0.0
6.318318318318318,8735301913.872742,7811756537169.143,25655814962.097496,4431569905500.3955,1399443128052.8855,326914501202.8918,326914501202.8918,326914501202.8918,0.0
6.33033033033033,8736443677.892624,7823211662103.424,25655814962.097496,4438969916207.927,1401779973539.4792,327487257449.6047,327487257449.6047,327487257449.6047,0.0
6.342342342342342,8737580774.03199,7834666787037.705,25655814962.097496,4446369926915.458,1404116819026.073,328060013696.31757,328060013696.31757,328060013696.31757,0.0
6.354354354354355,8738713228.964434,7846121911971.986,25655814962.097496,4453769937622.989,1406453664512.6667,328632769943.03046,328632769943.03046,328632769943.03046,0.0
6.366366366366366,8739841069.167892,7857577036906.268,25655814962.097496,4461169948330.5205,1408790509999.2605,329205526189.74335,329205526189.74335,329205526189.74335,0.0
6.378378378378378,8740964320.926409,7869032161840.549,25655814962.097496,4468569959038.052,1411127355485.8542,329778282436.45624,329778282436.45624,329778282436.45624,0.0
6.39039039039039,8742083010.331858,7880487286774.83,25655814962.097496,4475969969745.583,1413464200972.448,330351038683.1691,330351038683.1691,330351038683.1691,0.0
6.402402402402402,8743197163.285662,7891942411709.111,25655814962.097496,4483369980453.114,1415801046459.0417,330923794929.882,330923794929.882,330923794929.882,0.0
6.414414414414415,8744306805.50049,7903397536643.393,25655814962.097496,4490769991160.6455,1418137891945.6355,331496551176.5949,331496551176.5949,331496551176.5949,0.0
6.426426426426427,8745411962.501938,7914852661577.674,25655814962.097496,4498170001868.177,1420474737432.2292,332069307423.3078,332069307423.3078,332069307423.3078,0.0
6.438438438438438,8746512659.630177,7926307786511.955,25655814962.097496,4505570012575.708,1422811582918.823,332642063670.0207,332642063670.0207,332642063670.0207,0.0
6.45045045045045,8747608922.041615,7937762911446.236,25655814962.097496,4512970023283.239,1425148428405.4167,333214819916.7336,333214819916.7336,333214819916.7336,0.0
